Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Robotica,RoboCup,2021/2022,2024-11-15,Neo Titans,Mecha Warriors,5,1,HomeWin
Robotica,RoboCup,2021/2022,2017-03-17,Cyber Innovators,Mecha Warriors,2,0,HomeWin
Robotica,RoboCup,2021/2022,2021-10-22,Cyber Titans,Cyber Pioneers,3,5,AwayWin
Robotica,RoboCup,2021/2022,2017-07-25,Cyber Innovators,Robo Titans,2,1,HomeWin
Robotica,RoboCup,2021/2022,2019-03-24,Cyber Titans,Cyber Innovators,3,4,AwayWin
Robotica,RoboCup,2021/2022,2024-06-11,Cyber Innovators,Neo Pioneers,5,2,HomeWin
Robotica,RoboCup,2021/2022,2018-04-27,Tech Pioneers,Cyber Innovators,0,3,AwayWin
Robotica,RoboCup,2021/2022,2017-12-12,Mecha Warriors,Tech Pioneers,0,1,AwayWin
Robotica,RoboCup,2021/2022,2018-10-12,Neo Pioneers,Cyber Titans,4,5,AwayWin
Robotica,RoboCup,2021/2022,2019-12-01,Neo Pioneers,Mecha Warriors,2,5,AwayWin
Robotica,RoboCup,2021/2022,2017-02-11,Neo Pioneers,Cyber Innovators,5,3,HomeWin
Robotica,RoboCup,2021/2022,2017-08-08,Robo Titans,Cyber Titans,0,2,AwayWin
Robotica,RoboCup,2021/2022,2024-05-22,Cyber Pioneers,Cyber Innovators,3,1,HomeWin
Robotica,RoboCup,2021/2022,2015-06-26,Cyber Pioneers,Tech Pioneers,0,2,AwayWin
Robotica,RoboCup,2021/2022,2021-09-29,Tech Pioneers,Mecha Warriors,4,1,HomeWin
Robotica,RoboCup,2021/2022,2023-01-01,Cyber Titans,Neo Pioneers,1,5,AwayWin
Robotica,RoboCup,2021/2022,2022-04-15,Cyber Innovators,Cyber Pioneers,0,3,AwayWin
Robotica,RoboCup,2021/2022,2016-12-27,Mecha Warriors,Tech Pioneers,5,2,HomeWin
Robotica,RoboCup,2021/2022,2015-09-27,Mecha Warriors,Robo Titans,4,3,HomeWin
Robotica,RoboCup,2021/2022,2017-04-20,Cyber Innovators,Cyber Titans,1,0,HomeWin
Robotica,RoboCup,2022/2023,2024-05-20,Tech Innovators,Neo Pioneers,5,1,HomeWin
Robotica,RoboCup,2022/2023,2021-02-28,Neo Pioneers,Tech Innovators,2,2,Draw
Robotica,RoboCup,2022/2023,2017-11-30,Tech Innovators,Tech Warriors,4,0,HomeWin
Robotica,RoboCup,2022/2023,2021-05-06,Tech Warriors,Mecha Warriors,4,3,HomeWin
Robotica,RoboCup,2022/2023,2023-02-07,Neo Pioneers,Robo Titans,3,5,AwayWin
Robotica,RoboCup,2022/2023,2023-12-19,Tech Innovators,Cyber Pioneers,0,1,AwayWin
Robotica,RoboCup,2022/2023,2024-08-26,Robo Titans,Tech Innovators,4,5,AwayWin
Robotica,RoboCup,2022/2023,2023-07-20,Neo Pioneers,Tech Warriors,0,1,AwayWin
Robotica,RoboCup,2022/2023,2015-01-26,Neo Pioneers,Neo Titans,1,4,AwayWin
Robotica,RoboCup,2022/2023,2021-05-15,Neo Pioneers,Mecha Pioneers,3,5,AwayWin
Robotica,RoboCup,2022/2023,2024-09-07,Tech Warriors,Mecha Pioneers,0,2,AwayWin
Robotica,RoboCup,2022/2023,2018-03-16,Neo Pioneers,Mecha Pioneers,1,4,AwayWin
Robotica,RoboCup,2022/2023,2015-03-17,Cyber Pioneers,Neo Pioneers,3,1,HomeWin
Robotica,RoboCup,2022/2023,2022-10-15,Neo Titans,Neo Pioneers,3,4,AwayWin
Robotica,RoboCup,2022/2023,2023-08-09,Neo Pioneers,Neo Titans,2,3,AwayWin
Robotica,RoboCup,2022/2023,2017-05-22,Robo Titans,Mecha Blasters,4,2,HomeWin
Robotica,RoboCup,2022/2023,2015-12-13,Mecha Blasters,Neo Pioneers,4,1,HomeWin
Robotica,RoboCup,2022/2023,2015-08-12,Cyber Pioneers,Neo Titans,1,3,AwayWin
Robotica,RoboCup,2022/2023,2020-10-15,Mecha Warriors,Neo Pioneers,0,2,AwayWin
Robotica,RoboCup,2022/2023,2019-07-08,Neo Titans,Neo Pioneers,5,3,HomeWin
Robotica,RoboCup,2023/2024,2023-10-25,Neo Blasters,Cyber Innovators,1,4,AwayWin
Robotica,RoboCup,2023/2024,2015-04-14,Neo Pioneers,Tech Innovators,0,4,AwayWin
Robotica,RoboCup,2023/2024,2015-12-06,Mecha Titans,Mecha Warriors,2,3,AwayWin
Robotica,RoboCup,2023/2024,2023-11-27,Tech Innovators,Mecha Titans,0,0,Draw
Robotica,RoboCup,2023/2024,2023-11-23,Tech Pioneers,Neo Blasters,2,1,HomeWin
Robotica,RoboCup,2023/2024,2021-01-13,Cyber Innovators,Tech Innovators,4,3,HomeWin
Robotica,RoboCup,2023/2024,2024-02-19,Robo Pioneers,Tech Innovators,5,2,HomeWin
Robotica,RoboCup,2023/2024,2020-02-26,Tech Pioneers,Mecha Warriors,0,0,Draw
Robotica,RoboCup,2023/2024,2015-07-19,Mecha Warriors,Tech Innovators,0,1,AwayWin
Robotica,RoboCup,2023/2024,2018-01-22,Robo Pioneers,Mecha Warriors,3,4,AwayWin
Robotica,RoboCup,2023/2024,2021-11-13,Cyber Innovators,Tech Pioneers,4,5,AwayWin
Robotica,RoboCup,2023/2024,2024-07-15,Cyber Innovators,Neo Blasters,2,2,Draw
Robotica,RoboCup,2023/2024,2017-05-20,Cyber Innovators,Robo Pioneers,3,1,HomeWin
Robotica,RoboCup,2023/2024,2022-02-18,Tech Warriors,Tech Pioneers,0,2,AwayWin
Robotica,RoboCup,2023/2024,2021-01-16,Mecha Warriors,Neo Blasters,5,0,HomeWin
Robotica,RoboCup,2023/2024,2023-10-11,Tech Innovators,Cyber Innovators,0,1,AwayWin
Robotica,RoboCup,2023/2024,2020-04-12,Tech Pioneers,Cyber Innovators,3,2,HomeWin
Robotica,RoboCup,2023/2024,2022-01-07,Tech Pioneers,Tech Innovators,3,5,AwayWin
Robotica,RoboCup,2023/2024,2019-06-04,Tech Pioneers,Robo Pioneers,2,1,HomeWin
Robotica,RoboCup,2023/2024,2017-03-22,Tech Pioneers,Tech Innovators,1,4,AwayWin
Robotica,RoboCup,2024/2025,2024-04-29,Neo Blasters,Robo Blasters,3,0,HomeWin
Robotica,RoboCup,2024/2025,2019-12-20,Robo Warriors,Robo Blasters,3,3,Draw
Robotica,RoboCup,2024/2025,2019-07-31,Tech Titans,Robo Innovators,0,4,AwayWin
Robotica,RoboCup,2024/2025,2019-07-21,Robo Innovators,Cyber Warriors,4,4,Draw
Robotica,RoboCup,2024/2025,2017-01-12,Robo Innovators,Cyber Warriors,4,2,HomeWin
Robotica,RoboCup,2024/2025,2019-11-03,Mecha Titans,Robo Innovators,4,5,AwayWin
Robotica,RoboCup,2024/2025,2015-06-27,Cyber Warriors,Neo Blasters,1,2,AwayWin
Robotica,RoboCup,2024/2025,2015-07-29,Robo Warriors,Robo Innovators,4,3,HomeWin
Robotica,RoboCup,2024/2025,2017-07-30,Cyber Warriors,Mecha Titans,1,4,AwayWin
Robotica,RoboCup,2024/2025,2020-02-22,Robo Warriors,Robo Blasters,0,0,Draw
Robotica,RoboCup,2024/2025,2015-09-25,Robo Warriors,Neo Blasters,3,0,HomeWin
Robotica,RoboCup,2024/2025,2024-06-28,Neo Blasters,Robo Warriors,0,1,AwayWin
Robotica,RoboCup,2024/2025,2018-12-16,Cyber Warriors,Robo Innovators,0,3,AwayWin
Robotica,RoboCup,2024/2025,2018-04-29,Mecha Titans,Cyber Warriors,1,5,AwayWin
Robotica,RoboCup,2024/2025,2021-01-25,Robo Blasters,Mecha Titans,4,3,HomeWin
Robotica,RoboCup,2024/2025,2023-04-05,Robo Innovators,Cyber Warriors,5,3,HomeWin
Robotica,RoboCup,2024/2025,2018-03-28,Cyber Warriors,Robo Innovators,5,5,Draw
Robotica,RoboCup,2024/2025,2017-12-14,Robo Innovators,Tech Titans,1,1,Draw
Robotica,RoboCup,2024/2025,2021-09-25,Neo Blasters,Mecha Titans,1,3,AwayWin
Robotica,RoboCup,2024/2025,2016-10-11,Robo Innovators,Robo Warriors,0,2,AwayWin
