Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Romania,Superliga,2016/2017,20/09/2016,Viitorul Constanta,Din. Bucuresti,1,1,Draw
Romania,Superliga,2016/2017,21/09/2016,FC Voluntari,U Craiova,0,1,AwayWin
Romania,Superliga,2016/2017,21/09/2016,Concordia,FC Botosani,0,2,AwayWin
Romania,Superliga,2016/2017,22/09/2016,Gaz Metan Medias,Poli Timisoara,1,1,Draw
Romania,Superliga,2016/2017,22/09/2016,Targu Mures,Astra,0,2,AwayWin
Romania,Superliga,2016/2017,22/09/2016,FCSB,CFR Cluj,1,2,AwayWin
Romania,Superliga,2016/2017,23/09/2016,Pandurii,Viitorul Constanta,0,1,AwayWin
Romania,Superliga,2016/2017,24/09/2016,U Craiova,FC Botosani,1,0,HomeWin
Romania,Superliga,2016/2017,24/09/2016,Din. Bucuresti,Concordia,0,1,AwayWin
Romania,Superliga,2016/2017,25/09/2016,Poli Timisoara,Targu Mures,0,1,AwayWin
Romania,Superliga,2016/2017,25/09/2016,FC Voluntari,FCSB,2,3,AwayWin
Romania,Superliga,2016/2017,26/09/2016,CFR Cluj,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2016/2017,26/09/2016,Astra,Poli Iasi,1,0,HomeWin
Romania,Superliga,2016/2017,30/09/2016,Poli Iasi,Poli Timisoara,0,1,AwayWin
Romania,Superliga,2016/2017,30/09/2016,Targu Mures,CFR Cluj,1,3,AwayWin
Romania,Superliga,2016/2017,01/10/2016,Gaz Metan Medias,FC Voluntari,1,0,HomeWin
Romania,Superliga,2016/2017,01/10/2016,FC Botosani,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2016/2017,02/10/2016,Viitorul Constanta,Astra,1,0,HomeWin
Romania,Superliga,2016/2017,02/10/2016,FCSB,U Craiova,2,1,HomeWin
Romania,Superliga,2016/2017,03/10/2016,Concordia,Pandurii,0,0,Draw
Romania,Superliga,2016/2017,14/10/2016,CFR Cluj,Poli Iasi,1,0,HomeWin
Romania,Superliga,2016/2017,15/10/2016,Pandurii,FC Botosani,2,1,HomeWin
Romania,Superliga,2016/2017,15/10/2016,Astra,Concordia,1,1,Draw
Romania,Superliga,2016/2017,16/10/2016,FC Voluntari,Targu Mures,1,1,Draw
Romania,Superliga,2016/2017,16/10/2016,FCSB,Gaz Metan Medias,0,1,AwayWin
Romania,Superliga,2016/2017,17/10/2016,Poli Timisoara,Viitorul Constanta,1,0,HomeWin
Romania,Superliga,2016/2017,17/10/2016,U Craiova,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2016/2017,21/10/2016,Concordia,Poli Timisoara,0,2,AwayWin
Romania,Superliga,2016/2017,21/10/2016,Viitorul Constanta,CFR Cluj,2,1,HomeWin
Romania,Superliga,2016/2017,22/10/2016,Gaz Metan Medias,U Craiova,2,2,Draw
Romania,Superliga,2016/2017,22/10/2016,Din. Bucuresti,Pandurii,4,0,HomeWin
Romania,Superliga,2016/2017,23/10/2016,Poli Iasi,FC Voluntari,1,2,AwayWin
Romania,Superliga,2016/2017,23/10/2016,Targu Mures,FCSB,1,1,Draw
Romania,Superliga,2016/2017,24/10/2016,FC Botosani,Astra,0,0,Draw
Romania,Superliga,2016/2017,28/10/2016,Concordia,CFR Cluj,1,2,AwayWin
Romania,Superliga,2016/2017,29/10/2016,U Craiova,Pandurii,2,1,HomeWin
Romania,Superliga,2016/2017,29/10/2016,Din. Bucuresti,Astra,2,2,Draw
Romania,Superliga,2016/2017,30/10/2016,Targu Mures,Gaz Metan Medias,1,3,AwayWin
Romania,Superliga,2016/2017,30/10/2016,Poli Iasi,FCSB,0,2,AwayWin
Romania,Superliga,2016/2017,31/10/2016,Viitorul Constanta,FC Voluntari,2,1,HomeWin
Romania,Superliga,2016/2017,31/10/2016,FC Botosani,Poli Timisoara,2,0,HomeWin
Romania,Superliga,2016/2017,04/11/2016,Gaz Metan Medias,Poli Iasi,2,1,HomeWin
Romania,Superliga,2016/2017,05/11/2016,FC Voluntari,Concordia,1,0,HomeWin
Romania,Superliga,2016/2017,05/11/2016,Targu Mures,U Craiova,0,2,AwayWin
Romania,Superliga,2016/2017,05/11/2016,Poli Timisoara,Din. Bucuresti,1,2,AwayWin
Romania,Superliga,2016/2017,06/11/2016,Astra,Pandurii,2,0,HomeWin
Romania,Superliga,2016/2017,06/11/2016,FCSB,Viitorul Constanta,2,0,HomeWin
Romania,Superliga,2016/2017,07/11/2016,CFR Cluj,FC Botosani,1,0,HomeWin
Romania,Superliga,2016/2017,18/11/2016,FC Botosani,FC Voluntari,0,1,AwayWin
Romania,Superliga,2016/2017,18/11/2016,Pandurii,Poli Timisoara,2,2,Draw
Romania,Superliga,2016/2017,19/11/2016,Poli Iasi,Targu Mures,0,0,Draw
Romania,Superliga,2016/2017,19/11/2016,Concordia,FCSB,1,0,HomeWin
Romania,Superliga,2016/2017,20/11/2016,U Craiova,Astra,0,1,AwayWin
Romania,Superliga,2016/2017,21/11/2016,Viitorul Constanta,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2016/2017,21/11/2016,Din. Bucuresti,CFR Cluj,0,2,AwayWin
Romania,Superliga,2016/2017,25/11/2016,Targu Mures,Viitorul Constanta,0,2,AwayWin
Romania,Superliga,2016/2017,25/11/2016,Poli Iasi,U Craiova,2,1,HomeWin
Romania,Superliga,2016/2017,26/11/2016,Gaz Metan Medias,Concordia,3,1,HomeWin
Romania,Superliga,2016/2017,26/11/2016,FC Voluntari,Din. Bucuresti,1,2,AwayWin
Romania,Superliga,2016/2017,27/11/2016,Poli Timisoara,Astra,2,0,HomeWin
Romania,Superliga,2016/2017,27/11/2016,FCSB,FC Botosani,0,0,Draw
Romania,Superliga,2016/2017,28/11/2016,CFR Cluj,Pandurii,0,1,AwayWin
Romania,Superliga,2016/2017,29/11/2016,Concordia,Targu Mures,1,2,AwayWin
Romania,Superliga,2016/2017,29/11/2016,Viitorul Constanta,Poli Iasi,1,0,HomeWin
Romania,Superliga,2016/2017,30/11/2016,U Craiova,Poli Timisoara,2,0,HomeWin
Romania,Superliga,2016/2017,30/11/2016,FC Botosani,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2016/2017,30/11/2016,Din. Bucuresti,FCSB,3,1,HomeWin
Romania,Superliga,2016/2017,01/12/2016,Pandurii,FC Voluntari,1,1,Draw
Romania,Superliga,2016/2017,01/12/2016,Astra,CFR Cluj,1,2,AwayWin
Romania,Superliga,2016/2017,02/12/2016,Poli Iasi,Concordia,1,0,HomeWin
Romania,Superliga,2016/2017,03/12/2016,Viitorul Constanta,U Craiova,2,0,HomeWin
Romania,Superliga,2016/2017,04/12/2016,FC Voluntari,Astra,1,2,AwayWin
Romania,Superliga,2016/2017,04/12/2016,Targu Mures,FC Botosani,2,0,HomeWin
Romania,Superliga,2016/2017,04/12/2016,FCSB,Pandurii,3,1,HomeWin
Romania,Superliga,2016/2017,05/12/2016,CFR Cluj,Poli Timisoara,2,2,Draw
Romania,Superliga,2016/2017,05/12/2016,Gaz Metan Medias,Din. Bucuresti,4,0,HomeWin
Romania,Superliga,2016/2017,09/12/2016,Poli Timisoara,FC Voluntari,1,0,HomeWin
Romania,Superliga,2016/2017,09/12/2016,U Craiova,CFR Cluj,2,1,HomeWin
Romania,Superliga,2016/2017,10/12/2016,Pandurii,Gaz Metan Medias,2,5,AwayWin
Romania,Superliga,2016/2017,10/12/2016,FC Botosani,Poli Iasi,1,3,AwayWin
Romania,Superliga,2016/2017,10/12/2016,Din. Bucuresti,Targu Mures,1,0,HomeWin
Romania,Superliga,2016/2017,11/12/2016,Astra,FCSB,1,0,HomeWin
Romania,Superliga,2016/2017,12/12/2016,Concordia,Viitorul Constanta,1,2,AwayWin
Romania,Superliga,2016/2017,16/12/2016,Concordia,U Craiova,0,0,Draw
Romania,Superliga,2016/2017,17/12/2016,FC Voluntari,CFR Cluj,2,1,HomeWin
Romania,Superliga,2016/2017,17/12/2016,FCSB,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2016/2017,18/12/2016,Targu Mures,Pandurii,3,0,HomeWin
Romania,Superliga,2016/2017,18/12/2016,Poli Iasi,Din. Bucuresti,3,1,HomeWin
Romania,Superliga,2016/2017,19/12/2016,Gaz Metan Medias,Astra,0,1,AwayWin
Romania,Superliga,2016/2017,19/12/2016,Viitorul Constanta,FC Botosani,3,1,HomeWin
Romania,Superliga,2016/2017,03/02/2017,Pandurii,Poli Iasi,1,1,Draw
Romania,Superliga,2016/2017,03/02/2017,Astra,Targu Mures,1,0,HomeWin
Romania,Superliga,2016/2017,04/02/2017,U Craiova,FC Voluntari,5,0,HomeWin
Romania,Superliga,2016/2017,04/02/2017,Din. Bucuresti,Viitorul Constanta,1,2,AwayWin
Romania,Superliga,2016/2017,05/02/2017,FC Botosani,Concordia,1,1,Draw
Romania,Superliga,2016/2017,05/02/2017,CFR Cluj,FCSB,1,1,Draw
Romania,Superliga,2016/2017,06/02/2017,Poli Timisoara,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2016/2017,10/02/2017,Targu Mures,Poli Timisoara,0,0,Draw
Romania,Superliga,2016/2017,11/02/2017,FC Botosani,U Craiova,1,0,HomeWin
Romania,Superliga,2016/2017,11/02/2017,Gaz Metan Medias,CFR Cluj,1,2,AwayWin
Romania,Superliga,2016/2017,12/02/2017,FCSB,FC Voluntari,2,2,Draw
Romania,Superliga,2016/2017,13/02/2017,Viitorul Constanta,Pandurii,3,0,HomeWin
Romania,Superliga,2016/2017,13/02/2017,Concordia,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2016/2017,17/02/2017,CFR Cluj,Targu Mures,2,0,HomeWin
Romania,Superliga,2016/2017,18/02/2017,FC Voluntari,Gaz Metan Medias,1,0,HomeWin
Romania,Superliga,2016/2017,18/02/2017,U Craiova,FCSB,1,2,AwayWin
Romania,Superliga,2016/2017,19/02/2017,Pandurii,Concordia,0,1,AwayWin
Romania,Superliga,2016/2017,19/02/2017,Astra,Viitorul Constanta,1,0,HomeWin
Romania,Superliga,2016/2017,20/02/2017,Poli Timisoara,Poli Iasi,2,1,HomeWin
Romania,Superliga,2016/2017,20/02/2017,Din. Bucuresti,FC Botosani,1,0,HomeWin
Romania,Superliga,2016/2017,24/02/2017,Targu Mures,FC Voluntari,0,0,Draw
Romania,Superliga,2016/2017,25/02/2017,Viitorul Constanta,Poli Timisoara,5,0,HomeWin
Romania,Superliga,2016/2017,25/02/2017,Din. Bucuresti,U Craiova,2,1,HomeWin
Romania,Superliga,2016/2017,26/02/2017,FC Botosani,Pandurii,3,1,HomeWin
Romania,Superliga,2016/2017,26/02/2017,Gaz Metan Medias,FCSB,1,1,Draw
Romania,Superliga,2016/2017,27/02/2017,Concordia,Astra,1,3,AwayWin
Romania,Superliga,2016/2017,27/02/2017,Poli Iasi,CFR Cluj,1,2,AwayWin
Romania,Superliga,2016/2017,02/03/2017,Poli Iasi,Astra,2,3,AwayWin
Romania,Superliga,2016/2017,04/03/2017,Poli Timisoara,Concordia,1,1,Draw
Romania,Superliga,2016/2017,04/03/2017,FCSB,Targu Mures,1,1,Draw
Romania,Superliga,2016/2017,05/03/2017,CFR Cluj,Viitorul Constanta,1,0,HomeWin
Romania,Superliga,2016/2017,05/03/2017,U Craiova,Gaz Metan Medias,1,0,HomeWin
Romania,Superliga,2016/2017,05/03/2017,Pandurii,Din. Bucuresti,0,2,AwayWin
Romania,Superliga,2016/2017,06/03/2017,FC Voluntari,Poli Iasi,0,1,AwayWin
Romania,Superliga,2016/2017,06/03/2017,Astra,FC Botosani,3,0,HomeWin
Romania,Superliga,2016/2017,10/03/2017,FC Botosani,Poli Timisoara,1,2,AwayWin
Romania,Superliga,2016/2017,11/03/2017,Poli Iasi,Concordia,3,1,HomeWin
Romania,Superliga,2016/2017,11/03/2017,Astra,U Craiova,0,0,Draw
Romania,Superliga,2016/2017,12/03/2017,FC Voluntari,Pandurii,1,1,Draw
Romania,Superliga,2016/2017,12/03/2017,FCSB,CFR Cluj,2,0,HomeWin
Romania,Superliga,2016/2017,13/03/2017,Gaz Metan Medias,Targu Mures,2,0,HomeWin
Romania,Superliga,2016/2017,13/03/2017,Viitorul Constanta,Din. Bucuresti,0,0,Draw
Romania,Superliga,2016/2017,17/03/2017,CFR Cluj,Astra,3,2,HomeWin
Romania,Superliga,2016/2017,18/03/2017,Targu Mures,Concordia,2,1,HomeWin
Romania,Superliga,2016/2017,18/03/2017,Viitorul Constanta,FCSB,3,1,HomeWin
Romania,Superliga,2016/2017,19/03/2017,Gaz Metan Medias,FC Botosani,0,0,Draw
Romania,Superliga,2016/2017,19/03/2017,Din. Bucuresti,U Craiova,0,0,Draw
Romania,Superliga,2016/2017,20/03/2017,Poli Timisoara,FC Voluntari,1,0,HomeWin
Romania,Superliga,2016/2017,20/03/2017,Pandurii,Poli Iasi,0,0,Draw
Romania,Superliga,2016/2017,31/03/2017,Concordia,Pandurii,0,1,AwayWin
Romania,Superliga,2016/2017,31/03/2017,FC Botosani,Targu Mures,2,0,HomeWin
Romania,Superliga,2016/2017,01/04/2017,Poli Iasi,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2016/2017,01/04/2017,U Craiova,CFR Cluj,1,4,AwayWin
Romania,Superliga,2016/2017,02/04/2017,FC Voluntari,Gaz Metan Medias,2,2,Draw
Romania,Superliga,2016/2017,02/04/2017,FCSB,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2016/2017,03/04/2017,Astra,Viitorul Constanta,1,2,AwayWin
Romania,Superliga,2016/2017,04/04/2017,Targu Mures,Pandurii,0,0,Draw
Romania,Superliga,2016/2017,04/04/2017,Poli Timisoara,Concordia,0,0,Draw
Romania,Superliga,2016/2017,05/04/2017,FC Botosani,FC Voluntari,3,0,HomeWin
Romania,Superliga,2016/2017,05/04/2017,Gaz Metan Medias,Poli Iasi,0,2,AwayWin
Romania,Superliga,2016/2017,05/04/2017,Din. Bucuresti,CFR Cluj,2,0,HomeWin
Romania,Superliga,2016/2017,06/04/2017,Viitorul Constanta,U Craiova,0,1,AwayWin
Romania,Superliga,2016/2017,06/04/2017,FCSB,Astra,3,0,HomeWin
Romania,Superliga,2016/2017,07/04/2017,Pandurii,Poli Timisoara,1,3,AwayWin
Romania,Superliga,2016/2017,08/04/2017,FC Voluntari,Targu Mures,2,1,HomeWin
Romania,Superliga,2016/2017,08/04/2017,Poli Iasi,FC Botosani,2,1,HomeWin
Romania,Superliga,2016/2017,09/04/2017,CFR Cluj,Viitorul Constanta,0,0,Draw
Romania,Superliga,2016/2017,09/04/2017,U Craiova,FCSB,0,1,AwayWin
Romania,Superliga,2016/2017,10/04/2017,Concordia,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2016/2017,10/04/2017,Astra,Din. Bucuresti,1,2,AwayWin
Romania,Superliga,2016/2017,14/04/2017,FC Botosani,Concordia,1,1,Draw
Romania,Superliga,2016/2017,15/04/2017,Targu Mures,Poli Timisoara,0,0,Draw
Romania,Superliga,2016/2017,15/04/2017,U Craiova,Astra,1,3,AwayWin
Romania,Superliga,2016/2017,16/04/2017,Gaz Metan Medias,Pandurii,3,1,HomeWin
Romania,Superliga,2016/2017,16/04/2017,Din. Bucuresti,Viitorul Constanta,2,1,HomeWin
Romania,Superliga,2016/2017,17/04/2017,FC Voluntari,Poli Iasi,0,0,Draw
Romania,Superliga,2016/2017,17/04/2017,CFR Cluj,FCSB,0,0,Draw
Romania,Superliga,2016/2017,20/04/2017,Poli Timisoara,Gaz Metan Medias,1,0,HomeWin
Romania,Superliga,2016/2017,21/04/2017,Concordia,FC Voluntari,0,2,AwayWin
Romania,Superliga,2016/2017,21/04/2017,Pandurii,FC Botosani,1,1,Draw
Romania,Superliga,2016/2017,22/04/2017,Astra,CFR Cluj,0,1,AwayWin
Romania,Superliga,2016/2017,22/04/2017,U Craiova,Din. Bucuresti,2,2,Draw
Romania,Superliga,2016/2017,24/04/2017,Poli Iasi,Targu Mures,0,0,Draw
Romania,Superliga,2016/2017,24/04/2017,FCSB,Viitorul Constanta,1,1,Draw
Romania,Superliga,2016/2017,28/04/2017,Concordia,Poli Iasi,0,0,Draw
Romania,Superliga,2016/2017,29/04/2017,Targu Mures,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2016/2017,29/04/2017,Viitorul Constanta,Astra,3,2,HomeWin
Romania,Superliga,2016/2017,30/04/2017,Pandurii,FC Voluntari,1,3,AwayWin
Romania,Superliga,2016/2017,30/04/2017,CFR Cluj,U Craiova,0,3,AwayWin
Romania,Superliga,2016/2017,01/05/2017,Poli Timisoara,FC Botosani,1,1,Draw
Romania,Superliga,2016/2017,01/05/2017,Din. Bucuresti,FCSB,2,1,HomeWin
Romania,Superliga,2016/2017,05/05/2017,FC Voluntari,Poli Timisoara,2,1,HomeWin
Romania,Superliga,2016/2017,05/05/2017,Concordia,Targu Mures,2,0,HomeWin
Romania,Superliga,2016/2017,06/05/2017,CFR Cluj,Din. Bucuresti,0,3,AwayWin
Romania,Superliga,2016/2017,07/05/2017,FC Botosani,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2016/2017,07/05/2017,U Craiova,Viitorul Constanta,0,1,AwayWin
Romania,Superliga,2016/2017,08/05/2017,Poli Iasi,Pandurii,3,0,HomeWin
Romania,Superliga,2016/2017,08/05/2017,Astra,FCSB,0,1,AwayWin
Romania,Superliga,2016/2017,10/05/2017,Concordia,Poli Timisoara,3,1,HomeWin
Romania,Superliga,2016/2017,12/05/2017,Gaz Metan Medias,FC Voluntari,4,1,HomeWin
Romania,Superliga,2016/2017,13/05/2017,Din. Bucuresti,Astra,1,1,Draw
Romania,Superliga,2016/2017,13/05/2017,FCSB,U Craiova,3,0,HomeWin
Romania,Superliga,2016/2017,13/05/2017,Viitorul Constanta,CFR Cluj,1,0,HomeWin
Romania,Superliga,2016/2017,14/05/2017,Poli Timisoara,Poli Iasi,1,1,Draw
Romania,Superliga,2016/2017,15/05/2017,Targu Mures,FC Botosani,0,2,AwayWin
Romania,Superliga,2016/2017,15/05/2017,Pandurii,Concordia,3,2,HomeWin
Romania,Superliga,2016/2017,19/05/2017,Pandurii,Targu Mures,1,0,HomeWin
Romania,Superliga,2016/2017,19/05/2017,Poli Iasi,Gaz Metan Medias,1,0,HomeWin
Romania,Superliga,2016/2017,21/05/2017,FC Voluntari,FC Botosani,1,0,HomeWin
Romania,Superliga,2016/2017,23/05/2017,Gaz Metan Medias,Concordia,3,0,HomeWin
Romania,Superliga,2016/2017,23/05/2017,Poli Timisoara,Pandurii,0,1,AwayWin
Romania,Superliga,2016/2017,24/05/2017,Targu Mures,FC Voluntari,0,2,AwayWin
Romania,Superliga,2016/2017,25/05/2017,FC Botosani,Poli Iasi,0,1,AwayWin
Romania,Superliga,2016/2017,26/05/2017,Pandurii,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2016/2017,28/05/2017,Poli Timisoara,Targu Mures,3,1,HomeWin
Romania,Superliga,2016/2017,29/05/2017,Concordia,FC Botosani,2,1,HomeWin
Romania,Superliga,2016/2017,31/05/2017,Poli Iasi,FC Voluntari,1,1,Draw
Romania,Superliga,2016/2017,04/06/2017,FC Botosani,Pandurii,2,1,HomeWin
Romania,Superliga,2016/2017,04/06/2017,Gaz Metan Medias,Poli Timisoara,2,2,Draw
Romania,Superliga,2016/2017,04/06/2017,FC Voluntari,Concordia,0,1,AwayWin
Romania,Superliga,2016/2017,05/06/2017,Targu Mures,Poli Iasi,1,1,Draw
Romania,Superliga,2016/2017,12/06/2017,Poli Timisoara,UTA Arad,2,1,HomeWin
Romania,Superliga,2016/2017,15/06/2017,UTA Arad,Poli Timisoara,1,3,AwayWin
Romania,Superliga,2017/2018,14/07/2017,U Craiova,Poli Iasi,2,0,HomeWin
Romania,Superliga,2017/2018,15/07/2017,Concordia,Poli Timisoara,0,1,AwayWin
Romania,Superliga,2017/2018,15/07/2017,Daco-Getica Bucuresti,Din. Bucuresti,0,3,AwayWin
Romania,Superliga,2017/2018,16/07/2017,Astra,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2017/2018,16/07/2017,FCSB,FC Voluntari,2,1,HomeWin
Romania,Superliga,2017/2018,17/07/2017,Viitorul Constanta,Gaz Metan Medias,3,0,HomeWin
Romania,Superliga,2017/2018,17/07/2017,FC Botosani,CFR Cluj,1,1,Draw
Romania,Superliga,2017/2018,21/07/2017,Sepsi Sf. Gheorghe,Daco-Getica Bucuresti,2,1,HomeWin
Romania,Superliga,2017/2018,21/07/2017,Poli Timisoara,FCSB,0,1,AwayWin
Romania,Superliga,2017/2018,22/07/2017,U Craiova,Concordia,1,1,Draw
Romania,Superliga,2017/2018,22/07/2017,CFR Cluj,Viitorul Constanta,2,0,HomeWin
Romania,Superliga,2017/2018,23/07/2017,Poli Iasi,Gaz Metan Medias,0,0,Draw
Romania,Superliga,2017/2018,23/07/2017,Din. Bucuresti,FC Botosani,0,1,AwayWin
Romania,Superliga,2017/2018,24/07/2017,FC Voluntari,Astra,3,1,HomeWin
Romania,Superliga,2017/2018,28/07/2017,FC Botosani,Sepsi Sf. Gheorghe,5,1,HomeWin
Romania,Superliga,2017/2018,28/07/2017,Concordia,Poli Iasi,0,1,AwayWin
Romania,Superliga,2017/2018,29/07/2017,Daco-Getica Bucuresti,FC Voluntari,0,0,Draw
Romania,Superliga,2017/2018,29/07/2017,Gaz Metan Medias,CFR Cluj,0,3,AwayWin
Romania,Superliga,2017/2018,30/07/2017,Viitorul Constanta,Din. Bucuresti,0,1,AwayWin
Romania,Superliga,2017/2018,30/07/2017,FCSB,U Craiova,1,1,Draw
Romania,Superliga,2017/2018,31/07/2017,Astra,Poli Timisoara,3,0,HomeWin
Romania,Superliga,2017/2018,04/08/2017,Poli Timisoara,Daco-Getica Bucuresti,2,1,HomeWin
Romania,Superliga,2017/2018,04/08/2017,FC Voluntari,FC Botosani,1,3,AwayWin
Romania,Superliga,2017/2018,05/08/2017,Sepsi Sf. Gheorghe,Viitorul Constanta,1,0,HomeWin
Romania,Superliga,2017/2018,05/08/2017,Poli Iasi,CFR Cluj,0,2,AwayWin
Romania,Superliga,2017/2018,06/08/2017,U Craiova,Astra,1,1,Draw
Romania,Superliga,2017/2018,06/08/2017,Concordia,FCSB,1,2,AwayWin
Romania,Superliga,2017/2018,07/08/2017,Din. Bucuresti,Gaz Metan Medias,3,1,HomeWin
Romania,Superliga,2017/2018,08/08/2017,FC Botosani,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2017/2018,08/08/2017,Viitorul Constanta,FC Voluntari,0,0,Draw
Romania,Superliga,2017/2018,09/08/2017,Astra,Concordia,1,0,HomeWin
Romania,Superliga,2017/2018,09/08/2017,Daco-Getica Bucuresti,U Craiova,0,1,AwayWin
Romania,Superliga,2017/2018,09/08/2017,FCSB,Poli Iasi,1,1,Draw
Romania,Superliga,2017/2018,10/08/2017,Gaz Metan Medias,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2017/2018,10/08/2017,CFR Cluj,Din. Bucuresti,1,0,HomeWin
Romania,Superliga,2017/2018,11/08/2017,Poli Timisoara,Viitorul Constanta,0,0,Draw
Romania,Superliga,2017/2018,12/08/2017,Concordia,Daco-Getica Bucuresti,1,1,Draw
Romania,Superliga,2017/2018,12/08/2017,FCSB,Astra,1,1,Draw
Romania,Superliga,2017/2018,13/08/2017,U Craiova,FC Botosani,1,0,HomeWin
Romania,Superliga,2017/2018,13/08/2017,Poli Iasi,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2017/2018,14/08/2017,FC Voluntari,Gaz Metan Medias,2,1,HomeWin
Romania,Superliga,2017/2018,14/08/2017,Sepsi Sf. Gheorghe,CFR Cluj,0,2,AwayWin
Romania,Superliga,2017/2018,18/08/2017,Astra,Poli Iasi,0,0,Draw
Romania,Superliga,2017/2018,19/08/2017,Gaz Metan Medias,Poli Timisoara,0,2,AwayWin
Romania,Superliga,2017/2018,19/08/2017,Daco-Getica Bucuresti,FCSB,1,2,AwayWin
Romania,Superliga,2017/2018,20/08/2017,Viitorul Constanta,U Craiova,0,2,AwayWin
Romania,Superliga,2017/2018,20/08/2017,CFR Cluj,FC Voluntari,2,0,HomeWin
Romania,Superliga,2017/2018,21/08/2017,FC Botosani,Concordia,2,1,HomeWin
Romania,Superliga,2017/2018,21/08/2017,Din. Bucuresti,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2017/2018,25/08/2017,Astra,Daco-Getica Bucuresti,2,0,HomeWin
Romania,Superliga,2017/2018,25/08/2017,U Craiova,Gaz Metan Medias,2,0,HomeWin
Romania,Superliga,2017/2018,26/08/2017,Poli Timisoara,CFR Cluj,4,3,HomeWin
Romania,Superliga,2017/2018,26/08/2017,FC Voluntari,Din. Bucuresti,1,3,AwayWin
Romania,Superliga,2017/2018,27/08/2017,Concordia,Viitorul Constanta,1,2,AwayWin
Romania,Superliga,2017/2018,27/08/2017,FCSB,FC Botosani,2,0,HomeWin
Romania,Superliga,2017/2018,28/08/2017,Poli Iasi,Sepsi Sf. Gheorghe,0,2,AwayWin
Romania,Superliga,2017/2018,08/09/2017,FC Botosani,Astra,1,3,AwayWin
Romania,Superliga,2017/2018,09/09/2017,Daco-Getica Bucuresti,Poli Iasi,2,2,Draw
Romania,Superliga,2017/2018,09/09/2017,Viitorul Constanta,FCSB,1,0,HomeWin
Romania,Superliga,2017/2018,10/09/2017,Sepsi Sf. Gheorghe,FC Voluntari,0,3,AwayWin
Romania,Superliga,2017/2018,10/09/2017,CFR Cluj,U Craiova,2,1,HomeWin
Romania,Superliga,2017/2018,11/09/2017,Gaz Metan Medias,Concordia,1,2,AwayWin
Romania,Superliga,2017/2018,11/09/2017,Din. Bucuresti,Poli Timisoara,1,2,AwayWin
Romania,Superliga,2017/2018,15/09/2017,Daco-Getica Bucuresti,FC Botosani,0,2,AwayWin
Romania,Superliga,2017/2018,15/09/2017,Poli Iasi,FC Voluntari,2,1,HomeWin
Romania,Superliga,2017/2018,16/09/2017,Poli Timisoara,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2017/2018,16/09/2017,U Craiova,Din. Bucuresti,2,2,Draw
Romania,Superliga,2017/2018,17/09/2017,Concordia,CFR Cluj,0,1,AwayWin
Romania,Superliga,2017/2018,17/09/2017,FCSB,Gaz Metan Medias,4,0,HomeWin
Romania,Superliga,2017/2018,18/09/2017,Astra,Viitorul Constanta,3,1,HomeWin
Romania,Superliga,2017/2018,19/09/2017,FC Voluntari,Poli Timisoara,1,0,HomeWin
Romania,Superliga,2017/2018,19/09/2017,Sepsi Sf. Gheorghe,U Craiova,2,3,AwayWin
Romania,Superliga,2017/2018,20/09/2017,FC Botosani,Poli Iasi,3,3,Draw
Romania,Superliga,2017/2018,21/09/2017,Viitorul Constanta,Daco-Getica Bucuresti,3,0,HomeWin
Romania,Superliga,2017/2018,21/09/2017,Gaz Metan Medias,Astra,0,0,Draw
Romania,Superliga,2017/2018,21/09/2017,CFR Cluj,FCSB,1,1,Draw
Romania,Superliga,2017/2018,22/09/2017,U Craiova,FC Voluntari,1,1,Draw
Romania,Superliga,2017/2018,23/09/2017,Concordia,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2017/2018,24/09/2017,Daco-Getica Bucuresti,Gaz Metan Medias,1,1,Draw
Romania,Superliga,2017/2018,24/09/2017,Poli Iasi,Poli Timisoara,1,1,Draw
Romania,Superliga,2017/2018,24/09/2017,FCSB,Din. Bucuresti,1,0,HomeWin
Romania,Superliga,2017/2018,25/09/2017,FC Botosani,Viitorul Constanta,1,0,HomeWin
Romania,Superliga,2017/2018,25/09/2017,Astra,CFR Cluj,2,3,AwayWin
